cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2020-13964,2020-06-08,medium,roundcube,fixed,1.3.10+dfsg.1-1~deb10u1,"['roundcube', 'roundcube-core', 'roundcube-mysql', 'roundcube-pgsql', 'roundcube-plugins', 'roundcube-sqlite3']","X86,MIPS,ARM",UnionTech OS Roundcube Webmail 跨站脚本漏洞,6.1,在Web页面生成时对输入的转义处理不恰当（跨站脚本）,"Roundcube Webmail是一款基于浏览器的开源IMAP客户端，它支持地址薄管理、信息搜索、拼写检查等。 
Roundcube Webmail 1.3.12之前版本和1.4.5之前的1.4.x版本中的include/rcmail_output_html.php文件存在跨站脚本漏洞。该漏洞源于网络系统或产品未能正确地过滤资源或文件路径中的特殊元素。攻击者可利用该漏洞访问受限目录之外的位置。",An issue was discovered in Roundcube Webmail before 1.3.12 and 1.4.x before 1.4.5. include/rcmail_output_html.php allows XSS via the username template object.,UTSA-2022-001259
CVE-2020-13962,2020-06-08,high,qtbase-opensource-src,unaffected,,"['libqt5concurrent5', 'libqt5core5a', 'libqt5dbus5', 'libqt5gui5', 'libqt5network5', 'libqt5opengl5', 'libqt5opengl5-dev', 'libqt5printsupport5', 'libqt5sql5', 'libqt5sql5-ibase', 'libqt5sql5-mysql', 'libqt5sql5-odbc', 'libqt5sql5-psql', 'libqt5sql5-sqlite', 'libqt5sql5-tds', 'libqt5test5', 'libqt5widgets5', 'libqt5xml5', 'qt5-default', 'qt5-flatpak-platformtheme', 'qt5-gtk-platformtheme', 'qt5-qmake', 'qt5-qmake-bin', 'qtbase5-dev', 'qtbase5-dev-tools', 'qtbase5-doc', 'qtbase5-doc-html', 'qtbase5-examples', 'qtbase5-private-dev']","X86,MIPS,ARM",,7.5,,,"Qt 5.12.2 through 5.14.2, as used in unofficial builds of Mumble 1.3.0 and other products, mishandles OpenSSL's error queue, which can cause a denial of service to QSslSocket users. Because errors leak in unrelated TLS sessions, an unrelated session may be disconnected when any handshake fails. (Mumble 1.3.1 is not affected, regardless of the Qt version.)",
CVE-2020-13848,2020-06-04,high,pupnp-1.8,fixed,1:1.8.4.1-deepin1,"['libixml10', 'libupnp-dev', 'libupnp-doc', 'libupnp13']","X86,MIPS,ARM",,7.5,空指针解引用,,Portable UPnP SDK (aka libupnp) 1.12.1 and earlier allows remote attackers to cause a denial of service (crash) via a crafted SSDP message due to a NULL pointer dereference in the functions FindServiceControlURLPath and FindServiceEventURLPath in genlib/service_table/service_table.c.,UTSA-2022-001181
CVE-2020-13800,2020-06-04,medium,qemu,unaffected,,"['qemu', 'qemu-block-extra', 'qemu-guest-agent', 'qemu-kvm', 'qemu-system', 'qemu-system-arm', 'qemu-system-common', 'qemu-system-data', 'qemu-system-gui', 'qemu-system-mips', 'qemu-system-misc', 'qemu-system-ppc', 'qemu-system-sparc', 'qemu-system-x86', 'qemu-user', 'qemu-user-binfmt', 'qemu-user-static', 'qemu-utils']","X86,MIPS,ARM",,6,不可达退出条件的循环（无限循环）,,ati-vga in hw/display/ati.c in QEMU 4.2.0 allows guest OS users to trigger infinite recursion via a crafted mm_index value during an ati_mm_read or ati_mm_write call.,
CVE-2020-13791,2020-06-04,medium,qemu,unaffected,,"['qemu', 'qemu-block-extra', 'qemu-guest-agent', 'qemu-kvm', 'qemu-system', 'qemu-system-arm', 'qemu-system-common', 'qemu-system-data', 'qemu-system-gui', 'qemu-system-mips', 'qemu-system-misc', 'qemu-system-ppc', 'qemu-system-sparc', 'qemu-system-x86', 'qemu-user', 'qemu-user-binfmt', 'qemu-user-static', 'qemu-utils']","X86,MIPS,ARM",,5.5,跨界内存读,,hw/pci/pci.c in QEMU 4.2.0 allows guest OS users to trigger an out-of-bounds access by providing an address near the end of the PCI configuration space.,
CVE-2020-10702,2020-06-04,medium,qemu,unaffected,,"['qemu', 'qemu-block-extra', 'qemu-guest-agent', 'qemu-kvm', 'qemu-system', 'qemu-system-arm', 'qemu-system-common', 'qemu-system-data', 'qemu-system-gui', 'qemu-system-mips', 'qemu-system-misc', 'qemu-system-ppc', 'qemu-system-sparc', 'qemu-system-x86', 'qemu-user', 'qemu-user-binfmt', 'qemu-user-static', 'qemu-utils']","X86,MIPS,ARM",,5.5,,,A flaw was found in QEMU in the implementation of the Pointer Authentication (PAuth) support for ARM introduced in version 4.0 and fixed in version 5.0.0. A general failure of the signature generation process caused every PAuth-enforced pointer to be signed with the same signature. A local attacker could obtain the signature of a protected pointer and abuse this flaw to bypass PAuth protection for all programs running on QEMU.,
CVE-2020-1703,2020-06-03,,freeipa,unaffected,,"['freeipa-admintools', 'freeipa-client', 'freeipa-common', 'python-ipaclient', 'python-ipalib']","X86,MIPS,ARM",,,,,"** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was withdrawn by its CNA. Further investigation showed that it was not a security issue. Notes: Red Hat Product Security does not consider this as a security flaw. Password changes aren't expected to invalidate existing sessions. Though this is how Kerberos behaves: incrementing kvno will not invalidate any existing service tickets. This is not a concern because the lifetime on service tickets should be set appropriately (initially only a global, now also more finely configurable with the kdcpolicy plugin). This belief is reinforced by our use of mod_session: existing sessions there aren't terminated, but instead wait for expiration.",
CVE-2020-11080,2020-06-03,high,nghttp2,fixed,1.36.0.2-deepin1,"['libnghttp2-14', 'libnghttp2-dev', 'libnghttp2-doc', 'nghttp2', 'nghttp2-client', 'nghttp2-proxy', 'nghttp2-server']","X86,MIPS,ARM",UnionTech OS Nghttp2拒绝服务漏洞,7.5,未加控制的资源消耗（资源穷尽）,"Nghttp2是一个用于实现HTTP/2的C库。
Nghttp2 1.41.0之前版本存在拒绝服务漏洞。该漏洞源于HTTP / 2会话框架中的错误，即默认情况下其限制为32个设置。攻击者可利用该漏洞借助恶意的客户端构建14,400字节长度的SETTINGS帧造成载荷过大，导致拒绝服务。

","In nghttp2 before version 1.41.0, the overly large HTTP/2 SETTINGS frame payload causes denial of service. The proof of concept attack involves a malicious client constructing a SETTINGS frame with a length of 14,400 bytes (2400 individual settings entries) over and over again. The attack causes the CPU to spike at 100%. nghttp2 v1.41.0 fixes this vulnerability. There is a workaround to this vulnerability. Implement nghttp2_on_frame_recv_callback callback, and if received frame is SETTINGS frame and the number of settings entries are large (e.g., > 32), then drop the connection.",UTSA-2023-003071
CVE-2020-11080,2020-06-03,high,nodejs,unaffected,,"['libnode-dev', 'libnode64', 'nodejs', 'nodejs-doc']","X86,MIPS,ARM",UnionTech OS Nghttp2拒绝服务漏洞,7.5,未加控制的资源消耗（资源穷尽）,"Nghttp2是一个用于实现HTTP/2的C库。
Nghttp2 1.41.0之前版本存在拒绝服务漏洞。该漏洞源于HTTP / 2会话框架中的错误，即默认情况下其限制为32个设置。攻击者可利用该漏洞借助恶意的客户端构建14,400字节长度的SETTINGS帧造成载荷过大，导致拒绝服务。

","In nghttp2 before version 1.41.0, the overly large HTTP/2 SETTINGS frame payload causes denial of service. The proof of concept attack involves a malicious client constructing a SETTINGS frame with a length of 14,400 bytes (2400 individual settings entries) over and over again. The attack causes the CPU to spike at 100%. nghttp2 v1.41.0 fixes this vulnerability. There is a workaround to this vulnerability. Implement nghttp2_on_frame_recv_callback callback, and if received frame is SETTINGS frame and the number of settings entries are large (e.g., > 32), then drop the connection.",
CVE-2020-7663,2020-06-02,high,ruby-websocket-extensions,fixed,0.1.2-1+deb10u1,['ruby-websocket-extensions'],"X86,MIPS,ARM",,7.5,,,websocket-extensions ruby module prior to 0.1.5 allows Denial of Service (DoS) via Regex Backtracking. The extension parser may take quadratic time when parsing a header containing an unclosed string parameter value whose content is a repeating two-byte sequence of a backslash and some other character. This could be abused by an attacker to conduct Regex Denial Of Service (ReDoS) on a single-threaded server by providing a malicious payload with the Sec-WebSocket-Extensions header.,UTSA-2023-000761
CVE-2020-13776,2020-06-02,medium,systemd,unaffected,,"['libnss-myhostname', 'libnss-mymachines', 'libnss-resolve', 'libnss-systemd', 'libpam-systemd', 'libsystemd-dev', 'libsystemd0', 'libudev-dev', 'libudev1', 'libudev1-udeb', 'systemd', 'systemd-container', 'systemd-coredump', 'systemd-journal-remote', 'systemd-sysv', 'systemd-tests', 'udev', 'udev-udeb']","X86,MIPS,ARM",UnionTech OS systemd 输入验证错误漏洞,6.7,输入验证不恰当,"systemd是德国Lennart Poettering软件开发者的一款基于Linux的系统和服务管理器。该产品兼容了SysV和LSB的启动脚本，且提供了一个用来表示系统服务间依赖关系的框架。 
systemd v245及之前版本中存在安全漏洞，该漏洞源于程序没有正确处理带有数字的用户名。","systemd through v245 mishandles numerical usernames such as ones composed of decimal digits or 0x followed by hex digits, as demonstrated by use of root privileges when privileges of the 0x0 user account were intended. NOTE: this issue exists because of an incomplete fix for CVE-2017-1000082.",
CVE-2020-13401,2020-06-02,medium,docker.io,fixed,18.09.1.1-deepin1,"['docker-doc', 'docker.io', 'golang-docker-dev', 'golang-github-docker-docker-dev', 'vim-syntax-docker']","X86,MIPS,ARM",,6,输入验证不恰当,,"An issue was discovered in Docker Engine before 19.03.11. An attacker in a container, with the CAP_NET_RAW capability, can craft IPv6 router advertisements, and consequently spoof external IPv6 hosts, obtain sensitive information, or cause a denial of service.",UTSA-2022-001073
CVE-2020-10959,2020-06-02,medium,mediawiki,unaffected,,"['mediawiki', 'mediawiki-classes']","X86,MIPS,ARM",,6.1,指向未可信站点的URL重定向（开放重定向）,,resources/src/mediawiki.page.ready/ready.js in MediaWiki before 1.35 allows remote attackers to force a logout and external redirection via HTML content in a MediaWiki page.,
CVE-2020-12062,2020-06-01,high,openssh,fixed,1:7.9p1.10-deepin1,"['openssh-client', 'openssh-client-udeb', 'openssh-server', 'openssh-server-udeb', 'openssh-sftp-server', 'openssh-tests', 'ssh', 'ssh-askpass-gnome']","X86,MIPS,ARM",UnionTech OS OpenSSH 输入验证错误漏洞,7.5,输入验证不恰当,"OpenSSH（OpenBSD Secure Shell）是OpenBSD计划组的一套用于安全访问远程计算机的连接工具。该工具是SSH协议的开源实现，支持对所有的传输进行加密，可有效阻止窃听、连接劫持以及其他网络级的攻击。 
OpenSSH 8.2版本中存在安全漏洞，该漏洞源于在utimes系统调用失败时，scp客户端错误地向服务器发送了重复的响应。攻击者可通过在远程服务器上创建子目录利用该漏洞覆盖客户端下载目录中的任意文件。","The scp client in OpenSSH 8.2 incorrectly sends duplicate responses to the server upon a utimes system call failure, which allows a malicious unprivileged user on the remote server to overwrite arbitrary files in the client's download directory by creating a crafted subdirectory anywhere on the remote server. The victim must use the command scp -rp to download a file hierarchy containing, anywhere inside, this crafted subdirectory. NOTE: the vendor points out that ""this attack can achieve no more than a hostile peer is already able to achieve within the scp protocol"" and ""utimes does not fail under normal circumstances.",UTSA-2022-000947
CVE-2020-11089,2020-05-29,medium,freerdp2,fixed,2.3.0.1-deepin1,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,5.5,跨界内存读,,"In FreeRDP before 2.1.0, there is an out-of-bound read in irp functions (parallel_process_irp_create, serial_process_irp_create, drive_process_irp_write, printer_process_irp_write, rdpei_recv_pdu, serial_process_irp_write). This has been fixed in 2.1.0.",UTSA-2023-002978
CVE-2020-11085,2020-05-29,low,freerdp2,fixed,2.3.0.1-deepin1,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,3.5,跨界内存读,,"In FreeRDP before 2.1.0, there is an out-of-bounds read in cliprdr_read_format_list. Clipboard format data read (by client or server) might read data out-of-bounds. This has been fixed in 2.1.0.",UTSA-2023-002979
CVE-2020-11039,2020-05-29,medium,freerdp2,fixed,2.3.0.1-deepin1,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,6.8,整数溢出或超界折返,,"In FreeRDP less than or equal to 2.0.0, when using a manipulated server with USB redirection enabled (nearly) arbitrary memory can be read and written due to integer overflows in length checks. This has been patched in 2.1.0.",UTSA-2023-002980
CVE-2020-11018,2020-05-29,medium,freerdp2,fixed,2.3.0.1-deepin1,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,6.5,跨界内存读,,"In FreeRDP less than or equal to 2.0.0, a possible resource exhaustion vulnerability can be performed. Malicious clients could trigger out of bound reads causing memory allocation with random size. This has been fixed in 2.1.0.",UTSA-2023-002981
CVE-2020-11017,2020-05-29,medium,freerdp2,fixed,2.3.0.1-deepin1,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,6.5,双重释放,,"In FreeRDP less than or equal to 2.0.0, by providing manipulated input a malicious client can create a double free condition and crash the server. This is fixed in version 2.1.0.",UTSA-2023-002982
CVE-2020-10936,2020-05-27,high,sympa,fixed,6.2.40.2~dfsg-1+dde,['sympa'],"X86,MIPS,ARM",UnionTech OS Sympa权限提升漏洞,7.8,特权管理不恰当,"Sympa是Sympa社区的一套开源的电子邮件管理列表软件。该软件支持电子邮件管理、身份验证和访问控制等功能。
Sympa 6.2.56之前版本存在权限提升漏洞。该漏洞源于程序未正确处理环境变量。攻击者可利用该漏洞提升权限。",Sympa before 6.2.56 allows privilege escalation.,UTSA-2023-000762
CVE-2020-12393,2020-05-26,high,firefox-esr,unaffected,,"['firefox-esr', 'firefox-esr-l10n-ach', 'firefox-esr-l10n-af', 'firefox-esr-l10n-all', 'firefox-esr-l10n-an', 'firefox-esr-l10n-ar', 'firefox-esr-l10n-ast', 'firefox-esr-l10n-az', 'firefox-esr-l10n-be', 'firefox-esr-l10n-bg', 'firefox-esr-l10n-bn', 'firefox-esr-l10n-br', 'firefox-esr-l10n-bs', 'firefox-esr-l10n-ca', 'firefox-esr-l10n-cak', 'firefox-esr-l10n-cs', 'firefox-esr-l10n-cy', 'firefox-esr-l10n-da', 'firefox-esr-l10n-de', 'firefox-esr-l10n-dsb', 'firefox-esr-l10n-el', 'firefox-esr-l10n-en-ca', 'firefox-esr-l10n-en-gb', 'firefox-esr-l10n-eo', 'iceweasel', 'iceweasel-l10n-ach', 'iceweasel-l10n-af', 'iceweasel-l10n-all', 'iceweasel-l10n-an', 'iceweasel-l10n-ar', 'iceweasel-l10n-ast', 'iceweasel-l10n-az', 'iceweasel-l10n-be', 'iceweasel-l10n-bg', 'iceweasel-l10n-bn', 'iceweasel-l10n-br', 'iceweasel-l10n-bs', 'iceweasel-l10n-ca', 'iceweasel-l10n-cak', 'iceweasel-l10n-cs', 'iceweasel-l10n-cy', 'iceweasel-l10n-da', 'iceweasel-l10n-de', 'iceweasel-l10n-dsb', 'iceweasel-l10n-el', 'iceweasel-l10n-en-ca', 'iceweasel-l10n-en-gb', 'iceweasel-l10n-eo']","X86,MIPS,ARM",UnionTech OS Mozilla Thunderbird、Firefox ESR和Firefox 注入漏洞,7.8,输出中的特殊元素转义处理不恰当（注入）,"Mozilla Firefox等都是美国Mozilla基金会的产品。Mozilla Firefox是一款开源Web浏览器。Mozilla Firefox ESR是Firefox(Web浏览器)的一个延长支持版本。Mozilla Thunderbird是一套从Mozilla Application Suite独立出来的电子邮件客户端软件。 
基于Windows平台的Mozilla Thunderbird 68.8.0之前版本、Firefox ESR 68.8之前版本和Firefox 76之前版本中存在安全漏洞，该漏洞源于‘Copy as cURL’功能没有正确转义请求的HTTP方法。攻击者可利用该漏洞注入并执行任意命令。","The 'Copy as cURL' feature of Devtools' network tab did not properly escape the HTTP method of a request, which can be controlled by the website. If a user used the 'Copy as cURL' feature and pasted the command into a terminal, it could have resulted in command injection and arbitrary command execution. *Note: this issue only affects Firefox on Windows operating systems.*. This vulnerability affects Firefox ESR < 68.8, Firefox < 76, and Thunderbird < 68.8.0.",
CVE-2020-12389,2020-05-26,critical,firefox-esr,unaffected,,"['firefox-esr', 'firefox-esr-l10n-ach', 'firefox-esr-l10n-af', 'firefox-esr-l10n-all', 'firefox-esr-l10n-an', 'firefox-esr-l10n-ar', 'firefox-esr-l10n-ast', 'firefox-esr-l10n-az', 'firefox-esr-l10n-be', 'firefox-esr-l10n-bg', 'firefox-esr-l10n-bn', 'firefox-esr-l10n-br', 'firefox-esr-l10n-bs', 'firefox-esr-l10n-ca', 'firefox-esr-l10n-cak', 'firefox-esr-l10n-cs', 'firefox-esr-l10n-cy', 'firefox-esr-l10n-da', 'firefox-esr-l10n-de', 'firefox-esr-l10n-dsb', 'firefox-esr-l10n-el', 'firefox-esr-l10n-en-ca', 'firefox-esr-l10n-en-gb', 'firefox-esr-l10n-eo', 'iceweasel', 'iceweasel-l10n-ach', 'iceweasel-l10n-af', 'iceweasel-l10n-all', 'iceweasel-l10n-an', 'iceweasel-l10n-ar', 'iceweasel-l10n-ast', 'iceweasel-l10n-az', 'iceweasel-l10n-be', 'iceweasel-l10n-bg', 'iceweasel-l10n-bn', 'iceweasel-l10n-br', 'iceweasel-l10n-bs', 'iceweasel-l10n-ca', 'iceweasel-l10n-cak', 'iceweasel-l10n-cs', 'iceweasel-l10n-cy', 'iceweasel-l10n-da', 'iceweasel-l10n-de', 'iceweasel-l10n-dsb', 'iceweasel-l10n-el', 'iceweasel-l10n-en-ca', 'iceweasel-l10n-en-gb', 'iceweasel-l10n-eo']","X86,MIPS,ARM",,10,输入验证不恰当,,The Firefox content processes did not sufficiently lockdown access control which could result in a sandbox escape. *Note: this issue only affects Firefox on Windows operating systems.*. This vulnerability affects Firefox ESR < 68.8 and Firefox < 76.,
CVE-2020-12388,2020-05-26,critical,firefox-esr,unaffected,,"['firefox-esr', 'firefox-esr-l10n-ach', 'firefox-esr-l10n-af', 'firefox-esr-l10n-all', 'firefox-esr-l10n-an', 'firefox-esr-l10n-ar', 'firefox-esr-l10n-ast', 'firefox-esr-l10n-az', 'firefox-esr-l10n-be', 'firefox-esr-l10n-bg', 'firefox-esr-l10n-bn', 'firefox-esr-l10n-br', 'firefox-esr-l10n-bs', 'firefox-esr-l10n-ca', 'firefox-esr-l10n-cak', 'firefox-esr-l10n-cs', 'firefox-esr-l10n-cy', 'firefox-esr-l10n-da', 'firefox-esr-l10n-de', 'firefox-esr-l10n-dsb', 'firefox-esr-l10n-el', 'firefox-esr-l10n-en-ca', 'firefox-esr-l10n-en-gb', 'firefox-esr-l10n-eo', 'iceweasel', 'iceweasel-l10n-ach', 'iceweasel-l10n-af', 'iceweasel-l10n-all', 'iceweasel-l10n-an', 'iceweasel-l10n-ar', 'iceweasel-l10n-ast', 'iceweasel-l10n-az', 'iceweasel-l10n-be', 'iceweasel-l10n-bg', 'iceweasel-l10n-bn', 'iceweasel-l10n-br', 'iceweasel-l10n-bs', 'iceweasel-l10n-ca', 'iceweasel-l10n-cak', 'iceweasel-l10n-cs', 'iceweasel-l10n-cy', 'iceweasel-l10n-da', 'iceweasel-l10n-de', 'iceweasel-l10n-dsb', 'iceweasel-l10n-el', 'iceweasel-l10n-en-ca', 'iceweasel-l10n-en-gb', 'iceweasel-l10n-eo']","X86,MIPS,ARM",,10,输入验证不恰当,,The Firefox content processes did not sufficiently lockdown access control which could result in a sandbox escape. *Note: this issue only affects Firefox on Windows operating systems.*. This vulnerability affects Firefox ESR < 68.8 and Firefox < 76.,
CVE-2020-9484,2020-05-20,high,tomcat9,fixed,9.0.31-1~deb10u2,"['libtomcat9-embed-java', 'libtomcat9-java', 'tomcat9', 'tomcat9-admin', 'tomcat9-common', 'tomcat9-docs', 'tomcat9-examples', 'tomcat9-user']","X86,MIPS,ARM",,7,可信数据的反序列化,,"When using Apache Tomcat versions 10.0.0-M1 to 10.0.0-M4, 9.0.0.M1 to 9.0.34, 8.5.0 to 8.5.54 and 7.0.0 to 7.0.103 if a) an attacker is able to control the contents and name of a file on the server; and b) the server is configured to use the PersistenceManager with a FileStore; and c) the PersistenceManager is configured with sessionAttributeValueClassNameFilter=""null"" (the default unless a SecurityManager is used) or a sufficiently lax filter to allow the attacker provided object to be deserialized; and d) the attacker knows the relative file path from the storage location used by FileStore to the file the attacker has control over; then, using a specifically crafted request, the attacker will be able to trigger remote code execution via deserialization of the file under their control. Note that all of conditions a) to d) must be true for the attack to succeed.",UTSA-2023-001815
CVE-2020-10726,2020-05-20,medium,dpdk,unaffected,,"['dpdk', 'dpdk-dev', 'dpdk-doc', 'dpdk-igb-uio-dkms', 'dpdk-rte-kni-dkms', 'libdpdk-dev', 'librte-acl18.11', 'librte-bbdev18.11', 'librte-bpf18.11', 'librte-bus-dpaa18.11', 'librte-bus-fslmc18.11', 'librte-bus-ifpga18.11', 'librte-bus-pci18.11', 'librte-bus-vdev18.11', 'librte-bus-vmbus18.11', 'librte-cfgfile18.11', 'librte-cmdline18.11', 'librte-compressdev18.11', 'librte-cryptodev18.11', 'librte-distributor18.11', 'librte-eal18.11', 'librte-ethdev18.11', 'librte-flow-classify18.11', 'librte-gro18.11', 'librte-gso18.11', 'librte-hash18.11', 'librte-ip-frag18.11', 'librte-jobstats18.11', 'librte-kni18.11', 'librte-kvargs18.11', 'librte-lpm18.11', 'librte-mbuf18.11', 'librte-member18.11', 'librte-mempool-bucket18.11', 'librte-mempool18.11', 'librte-meter18.11', 'librte-net18.11', 'librte-pci18.11', 'librte-pipeline18.11', 'librte-pmd-af-packet18.11', 'librte-pmd-bnx2x18.11', 'librte-pmd-bnxt18.11', 'librte-pmd-bond18.11', 'librte-pmd-caam-jr18.11', 'librte-pmd-ccp18.11', 'librte-pmd-cxgbe18.11', 'librte-pmd-dpaa18.11', 'librte-pmd-ifc18.11', 'librte-rawdev18.11']","X86,MIPS,ARM",,4.4,整数溢出或超界折返,,"A vulnerability was found in DPDK versions 19.11 and above. A malicious container that has direct access to the vhost-user socket can keep sending VHOST_USER_GET_INFLIGHT_FD messages, causing a resource leak (file descriptors and virtual memory), which may result in a denial of service.",
CVE-2020-10725,2020-05-20,high,dpdk,unaffected,,"['dpdk', 'dpdk-dev', 'dpdk-doc', 'dpdk-igb-uio-dkms', 'dpdk-rte-kni-dkms', 'libdpdk-dev', 'librte-acl18.11', 'librte-bbdev18.11', 'librte-bpf18.11', 'librte-bus-dpaa18.11', 'librte-bus-fslmc18.11', 'librte-bus-ifpga18.11', 'librte-bus-pci18.11', 'librte-bus-vdev18.11', 'librte-bus-vmbus18.11', 'librte-cfgfile18.11', 'librte-cmdline18.11', 'librte-compressdev18.11', 'librte-cryptodev18.11', 'librte-distributor18.11', 'librte-eal18.11', 'librte-ethdev18.11', 'librte-flow-classify18.11', 'librte-gro18.11', 'librte-gso18.11', 'librte-hash18.11', 'librte-ip-frag18.11', 'librte-jobstats18.11', 'librte-kni18.11', 'librte-kvargs18.11', 'librte-lpm18.11', 'librte-mbuf18.11', 'librte-member18.11', 'librte-mempool-bucket18.11', 'librte-mempool18.11', 'librte-meter18.11', 'librte-net18.11', 'librte-pci18.11', 'librte-pipeline18.11', 'librte-pmd-af-packet18.11', 'librte-pmd-bnx2x18.11', 'librte-pmd-bnxt18.11', 'librte-pmd-bond18.11', 'librte-pmd-caam-jr18.11', 'librte-pmd-ccp18.11', 'librte-pmd-cxgbe18.11', 'librte-pmd-dpaa18.11', 'librte-pmd-ifc18.11', 'librte-rawdev18.11']","X86,MIPS,ARM",,7.7,初始化不恰当,,"A flaw was found in DPDK version 19.11 and above that allows a malicious guest to cause a segmentation fault of the vhost-user backend application running on the host, which could result in a loss of connectivity for the other guests running on that host. This is caused by a missing validity check of the descriptor address in the function `virtio_dev_rx_batch_packed()`.",
CVE-2020-10967,2020-05-18,medium,dovecot,fixed,1:2.3.4.1-5+deb10u6,"['dovecot-auth-lua', 'dovecot-core', 'dovecot-dev', 'dovecot-gssapi', 'dovecot-imapd', 'dovecot-ldap', 'dovecot-lmtpd', 'dovecot-lucene', 'dovecot-managesieved', 'dovecot-mysql', 'dovecot-pgsql', 'dovecot-pop3d', 'dovecot-sieve', 'dovecot-solr', 'dovecot-sqlite', 'dovecot-submissiond']","X86,MIPS,ARM",UnionTech OS Dovecot拒绝服务漏洞,5.3,输入验证不恰当,"Dovecot是一款开源的基于类Linux/UNIX系统的IMAP和POP3邮件服务器。
Dovecot 2.3.10.1之前版本存在拒绝服务漏洞。远程攻击者可通过发送带有空localpart的邮件利用该漏洞造成本地邮件传输协议或提交进程崩溃。","In Dovecot before 2.3.10.1, remote unauthenticated attackers can crash the lmtp or submission process by sending mail with an empty localpart.",UTSA-2023-000763
CVE-2020-10958,2020-05-18,medium,dovecot,fixed,1:2.3.4.1-5+deb10u6,"['dovecot-auth-lua', 'dovecot-core', 'dovecot-dev', 'dovecot-gssapi', 'dovecot-imapd', 'dovecot-ldap', 'dovecot-lmtpd', 'dovecot-lucene', 'dovecot-managesieved', 'dovecot-mysql', 'dovecot-pgsql', 'dovecot-pop3d', 'dovecot-sieve', 'dovecot-solr', 'dovecot-sqlite', 'dovecot-submissiond']","X86,MIPS,ARM",UnionTech OS Dovecot拒绝服务漏洞,5.3,释放后使用,"Dovecot是一款开源的基于类Linux/UNIX系统的IMAP和POP3邮件服务器。
Dovecot 2.3.0至2.3.10版本（2.3.10.1版本已修复）存在拒绝服务漏洞。该漏洞源于程序未对输入进行验证。攻击者可利用该漏洞通过在命令后加上足够数量的换行符触发释放后重用错误，并使Submission-login服务保持关闭最终导致拒绝服务。","In Dovecot before 2.3.10.1, a crafted SMTP/LMTP message triggers an unauthenticated use-after-free bug in submission-login, submission, or lmtp, and can lead to a crash under circumstances involving many newlines after a command.",UTSA-2023-000764
