cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2020-6797,2020-03-01,medium,firefox-esr,unaffected,,"['firefox-esr', 'firefox-esr-l10n-ach', 'firefox-esr-l10n-af', 'firefox-esr-l10n-all', 'firefox-esr-l10n-an', 'firefox-esr-l10n-ar', 'firefox-esr-l10n-ast', 'firefox-esr-l10n-az', 'firefox-esr-l10n-be', 'firefox-esr-l10n-bg', 'firefox-esr-l10n-bn', 'firefox-esr-l10n-br', 'firefox-esr-l10n-bs', 'firefox-esr-l10n-ca', 'firefox-esr-l10n-cak', 'firefox-esr-l10n-cs', 'firefox-esr-l10n-cy', 'firefox-esr-l10n-da', 'firefox-esr-l10n-de', 'firefox-esr-l10n-dsb', 'firefox-esr-l10n-el', 'firefox-esr-l10n-en-ca', 'firefox-esr-l10n-en-gb', 'firefox-esr-l10n-eo', 'iceweasel', 'iceweasel-l10n-ach', 'iceweasel-l10n-af', 'iceweasel-l10n-all', 'iceweasel-l10n-an', 'iceweasel-l10n-ar', 'iceweasel-l10n-ast', 'iceweasel-l10n-az', 'iceweasel-l10n-be', 'iceweasel-l10n-bg', 'iceweasel-l10n-bn', 'iceweasel-l10n-br', 'iceweasel-l10n-bs', 'iceweasel-l10n-ca', 'iceweasel-l10n-cak', 'iceweasel-l10n-cs', 'iceweasel-l10n-cy', 'iceweasel-l10n-da', 'iceweasel-l10n-de', 'iceweasel-l10n-dsb', 'iceweasel-l10n-el', 'iceweasel-l10n-en-ca', 'iceweasel-l10n-en-gb', 'iceweasel-l10n-eo']","X86,MIPS,ARM",,4.3,输入验证不恰当,,"By downloading a file with the .fileloc extension, a semi-privileged extension could launch an arbitrary application on the user's computer. The attacker is restricted as they are unable to download non-quarantined files or supply command line arguments to the application, limiting the impact. Note: this issue only occurs on Mac OSX. Other operating systems are unaffected. This vulnerability affects Thunderbird < 68.5, Firefox < 73, and Firefox < ESR68.5.",
CVE-2020-6797,2020-03-01,medium,thunderbird,unaffected,,"['lightning', 'thunderbird', 'thunderbird-l10n-all', 'thunderbird-l10n-ar', 'thunderbird-l10n-ast', 'thunderbird-l10n-be', 'thunderbird-l10n-bg', 'thunderbird-l10n-br', 'thunderbird-l10n-ca', 'thunderbird-l10n-cs', 'thunderbird-l10n-cy', 'thunderbird-l10n-da', 'thunderbird-l10n-de', 'thunderbird-l10n-dsb', 'thunderbird-l10n-el', 'thunderbird-l10n-en-gb', 'thunderbird-l10n-es-ar', 'thunderbird-l10n-es-es', 'thunderbird-l10n-et', 'thunderbird-l10n-eu', 'thunderbird-l10n-fi', 'thunderbird-l10n-fr', 'thunderbird-l10n-fy-nl', 'thunderbird-l10n-ga-ie', 'thunderbird-l10n-gd', 'thunderbird-l10n-gl', 'thunderbird-l10n-he', 'thunderbird-l10n-hr', 'thunderbird-l10n-hsb', 'thunderbird-l10n-hu', 'thunderbird-l10n-hy-am', 'thunderbird-l10n-id', 'thunderbird-l10n-is', 'thunderbird-l10n-it', 'thunderbird-l10n-ja', 'thunderbird-l10n-kab', 'thunderbird-l10n-kk', 'thunderbird-l10n-ko', 'thunderbird-l10n-lt', 'thunderbird-l10n-ms', 'thunderbird-l10n-nb-no', 'thunderbird-l10n-nl', 'thunderbird-l10n-nn-no', 'thunderbird-l10n-pl', 'thunderbird-l10n-pt-br']","X86,MIPS,ARM",,4.3,输入验证不恰当,,"By downloading a file with the .fileloc extension, a semi-privileged extension could launch an arbitrary application on the user's computer. The attacker is restricted as they are unable to download non-quarantined files or supply command line arguments to the application, limiting the impact. Note: this issue only occurs on Mac OSX. Other operating systems are unaffected. This vulnerability affects Thunderbird < 68.5, Firefox < 73, and Firefox < ESR68.5.",
CVE-2020-6062,2020-02-19,high,coturn,fixed,4.5.1.1.1-1.1+deb10u2,['coturn'],"X86,MIPS,ARM",UnionTech OS CoTURN 代码问题漏洞,7.5,空指针解引用,"CoTURN是一款TURN（VoIP媒体业务NAT穿越服务器和网关）和STUN（用户数据报协议简单穿越网络地址转换器）Server的开源实现。 
CoTURN 4.5.1.1版本中Web服务器解析POST请求的方法存在拒绝服务漏洞。攻击者可借助特制的HTTP POST请求利用该漏洞造成拒绝服务。",An exploitable denial-of-service vulnerability exists in the way CoTURN 4.5.1.1 web server parses POST requests. A specially crafted HTTP POST request can lead to server crash and denial of service. An attacker needs to send an HTTP request to trigger this vulnerability.,UTSA-2021-000064
CVE-2020-6061,2020-02-19,critical,coturn,fixed,4.5.1.1.1-1.1+deb10u2,['coturn'],"X86,MIPS,ARM",UnionTech OS CoTURN 缓冲区溢出漏洞,9.8,跨界内存写,"CoTURN是一款TURN（VoIP媒体业务NAT穿越服务器和网关）和STUN（用户数据报协议简单穿越网络地址转换器）Server的开源实现。
CoTURN 4.5.1.1版本中Web服务器解析POST请求的方法存在缓冲区溢出漏洞。攻击者可借助特制的HTTP POST请求利用该漏洞获取信息并造成其他危害。",An exploitable heap out-of-bounds read vulnerability exists in the way CoTURN 4.5.1.1 web server parses POST requests. A specially crafted HTTP POST request can lead to information leaks and other misbehavior. An attacker needs to send an HTTPS request to trigger this vulnerability.,UTSA-2021-000063
CVE-2020-7957,2020-02-12,medium,dovecot,unaffected,,"['dovecot-auth-lua', 'dovecot-core', 'dovecot-dev', 'dovecot-gssapi', 'dovecot-imapd', 'dovecot-ldap', 'dovecot-lmtpd', 'dovecot-lucene', 'dovecot-managesieved', 'dovecot-mysql', 'dovecot-pgsql', 'dovecot-pop3d', 'dovecot-sieve', 'dovecot-solr', 'dovecot-sqlite', 'dovecot-submissiond']","X86,MIPS,ARM",,5.3,输入验证不恰当,,The IMAP and LMTP components in Dovecot 2.3.9 before 2.3.9.3 mishandle snippet generation when many characters must be read to compute the snippet and a trailing > character exists. This causes a denial of service in which the recipient cannot read all of their messages.,
CVE-2020-7046,2020-02-12,high,dovecot,unaffected,,"['dovecot-auth-lua', 'dovecot-core', 'dovecot-dev', 'dovecot-gssapi', 'dovecot-imapd', 'dovecot-ldap', 'dovecot-lmtpd', 'dovecot-lucene', 'dovecot-managesieved', 'dovecot-mysql', 'dovecot-pgsql', 'dovecot-pop3d', 'dovecot-sieve', 'dovecot-solr', 'dovecot-sqlite', 'dovecot-submissiond']","X86,MIPS,ARM",,7.5,不可达退出条件的循环（无限循环）,,"lib-smtp in submission-login and lmtp in Dovecot 2.3.9 before 2.3.9.3 mishandles truncated UTF-8 data in command parameters, as demonstrated by the unauthenticated triggering of a submission-login infinite loop.",
CVE-2020-7221,2020-02-04,high,mariadb-10.3,unaffected,,"['libmariadb-dev', 'libmariadb-dev-compat', 'libmariadb3', 'libmariadbclient-dev', 'libmariadbd-dev', 'libmariadbd19', 'mariadb-backup', 'mariadb-client', 'mariadb-client-10.3', 'mariadb-client-core-10.3', 'mariadb-common', 'mariadb-plugin-connect', 'mariadb-plugin-cracklib-password-check', 'mariadb-plugin-gssapi-client', 'mariadb-plugin-gssapi-server', 'mariadb-plugin-mroonga', 'mariadb-plugin-oqgraph', 'mariadb-plugin-rocksdb', 'mariadb-plugin-spider', 'mariadb-plugin-tokudb', 'mariadb-server', 'mariadb-server-10.3', 'mariadb-server-core-10.3', 'mariadb-test', 'mariadb-test-data']","X86,MIPS,ARM",,7.8,特权管理不恰当,,"mysql_install_db in MariaDB 10.4.7 through 10.4.11 allows privilege escalation from the mysql user account to root because chown and chmod are performed unsafely, as demonstrated by a symlink attack on a chmod 04755 of auth_pam_tool_dir/auth_pam_tool. NOTE: this does not affect the Oracle MySQL product, which implements mysql_install_db differently.",
CVE-2020-8492,2020-01-30,medium,python3.7,fixed,3.7.3.1-2+deb10u2,"['idle-python3.7', 'libpython3.7', 'libpython3.7-dbg', 'libpython3.7-dev', 'libpython3.7-minimal', 'libpython3.7-stdlib', 'libpython3.7-testsuite', 'python3.7', 'python3.7-dbg', 'python3.7-dev', 'python3.7-doc', 'python3.7-examples', 'python3.7-minimal', 'python3.7-venv']","X86,MIPS,ARM",UnionTech OS Python 资源管理错误漏洞,6.5,未加控制的资源消耗（资源穷尽）,"Python是Python软件基金会的一套开源的、面向对象的程序设计语言。该语言具有可扩展、支持模块和包、支持多种平台等特点。 
Python中存在安全漏洞。攻击者可利用该漏洞造成拒绝服务。以下产品及版本受到影响：Python 2.7版本至2.7.17版本，3.5版本至3.5.9版本，3.6版本至3.6.10版本，3.7版本至3.7.6版本，3.8版本至3.8.1版本。","Python 2.7 through 2.7.17, 3.5 through 3.5.9, 3.6 through 3.6.10, 3.7 through 3.7.6, and 3.8 through 3.8.1 allows an HTTP server to conduct Regular Expression Denial of Service (ReDoS) attacks against a client because of urllib.request.AbstractBasicAuthHandler catastrophic backtracking.",UTSA-2023-003647
CVE-2020-8315,2020-01-28,medium,python3.7,fixed,3.7.3.2-1+dde,"['idle-python3.7', 'libpython3.7', 'libpython3.7-dbg', 'libpython3.7-dev', 'libpython3.7-minimal', 'libpython3.7-stdlib', 'libpython3.7-testsuite', 'python3.7', 'python3.7-dbg', 'python3.7-dev', 'python3.7-doc', 'python3.7-examples', 'python3.7-minimal', 'python3.7-venv']","X86,MIPS,ARM",,5.5,输入验证不恰当,,"In Python (CPython) 3.6 through 3.6.10, 3.7 through 3.7.6, and 3.8 through 3.8.1, an insecure dependency load upon launch on Windows 7 may result in an attacker's copy of api-ms-win-core-path-l1-1-0.dll being loaded and used instead of the system's copy. Windows 8 and later are unaffected.",UTSA-2023-003648
CVE-2019-20421,2020-01-26,high,exiv2,fixed,0.25.3-1+deb10u2,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",UnionTech OS Exiv2 信任管理问题漏洞,7.5,不可达退出条件的循环（无限循环）,"Exiv2是Andreas Huggel程序员的一套用于管理图像元数据的C++库和命令行应用程序。该产品提供了读取和写入EXIF、IPTC和XMP等多种格式图像元数据的功能。 
Exiv2 0.27.2版本中jp2image.cpp文件的‘Jp2Image::readMetadata()’函数中存在安全漏洞。远程攻击者可借助特制的文件利用该漏造成拒绝服务（无限循环和挂起）。","In Jp2Image::readMetadata() in jp2image.cpp in Exiv2 0.27.2, an input file can result in an infinite loop and hang, with high CPU consumption. Remote attackers could leverage this vulnerability to cause a denial of service via a crafted file.",UTSA-2022-000027
CVE-2019-19344,2020-01-21,medium,samba,fixed,2:4.9.5.8-1+security,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 资源管理错误漏洞,6.5,释放后使用,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.9.18之前的4.9.x版本、4.10.12之前的4.10.x版本和4.11.5之前的4.11.x版本中存在资源管理错误漏洞。该漏洞源于网络系统或产品对系统资源（如内存、磁盘空间、文件等）的管理不当。","There is a use-after-free issue in all samba 4.9.x versions before 4.9.18, all samba 4.10.x versions before 4.10.12 and all samba 4.11.x versions before 4.11.5, essentially due to a call to realloc() while other local variables still point at the original buffer.",UTSA-2023-001238
CVE-2019-14902,2020-01-21,medium,samba,fixed,2:4.9.5.17-1+dde,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 访问控制错误漏洞,5.4,访问控制不恰当,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.9.18之前的4.9.x版本、4.10.12之前的4.10.x版本和4.11.5之前的4.11.x版本中存在访问控制错误漏洞。该漏洞源于网络系统或产品未正确限制来自未授权角色的资源访问。","There is an issue in all samba 4.11.x versions before 4.11.5, all samba 4.10.x versions before 4.10.12 and all samba 4.9.x versions before 4.9.18, where the removal of the right to create or modify a subtree would not automatically be taken away on all domain controllers.",UTSA-2022-000054
CVE-2020-6750,2020-01-09,medium,glib2.0,unaffected,,"['libgio-fam', 'libglib2.0-0', 'libglib2.0-bin', 'libglib2.0-data', 'libglib2.0-dev', 'libglib2.0-dev-bin', 'libglib2.0-doc', 'libglib2.0-tests', 'libglib2.0-udeb']","X86,MIPS,ARM",,5.9,信息暴露,,"GSocketClient in GNOME GLib through 2.62.4 may occasionally connect directly to a target address instead of connecting via a proxy server when configured to do so, because the proxy_addr field is mishandled. This bug is timing-dependent and may occur only sporadically depending on network delays. The greatest security relevance is in use cases where a proxy is used to help with privacy/anonymity, even though there is no technical barrier to a direct connection. NOTE: versions before 2.60 are unaffected.",
CVE-2019-14870,2019-12-10,medium,samba,fixed,2:4.9.5.8-1+security,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 授权问题漏洞,5.4,授权机制不恰当,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.9.17之前的4.x.x版本、4.10.11之前的4.10.x版本和4.11.3之前的4.11.x版本中存在授权问题漏洞。该漏洞源于网络系统或产品中缺少身份验证措施或身份验证强度不足。","All Samba versions 4.x.x before 4.9.17, 4.10.x before 4.10.11 and 4.11.x before 4.11.3 have an issue, where the S4U (MS-SFU) Kerberos delegation model includes a feature allowing for a subset of clients to be opted out of constrained delegation in any way, either S4U2Self or regular Kerberos authentication, by forcing all tickets for these clients to be non-forwardable. In AD this is implemented by a user attribute delegation_not_allowed (aka not-delegated), which translates to disallow-forwardable. However the Samba AD DC does not do that for S4U2Self and does set the forwardable flag even if the impersonated client has the not-delegated flag set.",UTSA-2023-001239
CVE-2019-14861,2019-12-10,medium,samba,fixed,2:4.9.5.10-1+security,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 输入验证错误漏洞,5.3,缺省权限不正确,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.9.17之前的4.x.x版本、4.10.11之前的4.10.x版本和4.11.3之前的4.11.x版本中存在输入验证错误漏洞。该漏洞源于网络系统或产品未对输入的数据进行正确的验证。","All Samba versions 4.x.x before 4.9.17, 4.10.x before 4.10.11 and 4.11.x before 4.11.3 have an issue, where the (poorly named) dnsserver RPC pipe provides administrative facilities to modify DNS records and zones. Samba, when acting as an AD DC, stores DNS records in LDAP. In AD, the default permissions on the DNS partition allow creation of new records by authenticated users. This is used for example to allow machines to self-register in DNS. If a DNS record was created that case-insensitively matched the name of the zone, the ldb_qsort() and dns_name_compare() routines could be confused into reading memory prior to the list of DNS entries when responding to DnssrvEnumRecords() or DnssrvEnumRecords2() and so following invalid memory as a pointer.",UTSA-2023-001240
CVE-2019-1551,2019-12-06,medium,openssl,fixed,1.1.1d.1-1+dde,"['libcrypto1.1-udeb', 'libssl-dev', 'libssl-doc', 'libssl1.1', 'libssl1.1-udeb', 'openssl']","X86,MIPS,ARM",UnionTech OS OpenSSL 信息泄露漏洞,5.3,整数溢出或超界折返,"OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。
OpenSSL 1.1.1至1.1.1d版本和1.0.2至1.0.2t版本存在信息泄露漏洞。该漏洞源于x64_64 Montgomery平方运算的溢出。远程攻击者可利用漏洞执行中间人攻击获取敏感信息。","There is an overflow bug in the x64_64 Montgomery squaring procedure used in exponentiation with 512-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against 2-prime RSA1024, 3-prime RSA1536, and DSA1024 as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH512 are considered just feasible. However, for an attack the target would have to re-use the DH512 private key, which is not recommended anyway. Also applications directly using the low level API BN_mod_exp may be affected if they use BN_FLG_CONSTTIME. Fixed in OpenSSL 1.1.1e (Affected 1.1.1-1.1.1d). Fixed in OpenSSL 1.0.2u (Affected 1.0.2-1.0.2t).",UTSA-2023-003649
CVE-2019-18874,2019-11-11,high,python-psutil,fixed,5.5.1.2-1+dde,"['python-psutil', 'python-psutil-dbg', 'python-psutil-doc', 'python3-psutil', 'python3-psutil-dbg']","X86,MIPS,ARM",,7.5,双重释放,,psutil (aka python-psutil) through 5.6.5 can have a double free. This occurs because of refcount mishandling within a while or for loop that converts system data into a Python object.,UTSA-2023-001835
CVE-2019-18849,2019-11-10,medium,tnef,fixed,1.4.12.1-1+dde,['tnef'],"X86,MIPS,ARM",UnionTech OS tnef 缓冲区错误漏洞,5.5,跨界内存读,"tnef是一款用于解压TNEF（Transport Neutral Encapsulation Format）格式文件的程序。 
tnef 1.4.18之前版本中存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。","In tnef before 1.4.18, an attacker may be able to write to the victim's .ssh/authorized_keys file via an e-mail message with a crafted winmail.dat application/ms-tnef attachment, because of a heap-based buffer over-read involving strdup.",UTSA-2021-000072
CVE-2019-14847,2019-11-06,medium,samba,fixed,2:4.9.5.4-1+deepin4,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 代码问题漏洞,4.9,空指针解引用,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.9.15之前的4.0.0版本和4.10.10之前的4.10.x版本中存在安全漏洞。攻击者可利用该漏洞造成AD DC LDAP服务器崩溃。",A flaw was found in samba 4.0.0 before samba 4.9.15 and samba 4.10.x before 4.10.10. An attacker can crash AD DC LDAP server via dirsync resulting in denial of service. Privilege escalation is not possible with this issue.,UTSA-2023-001241
CVE-2019-14833,2019-11-06,medium,samba,fixed,2:4.9.5.4-1+deepin4,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 安全漏洞,5.4,使用基本弱点进行的认证绕过,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba中存在安全漏洞。该漏洞源于程序没有正确处理密码检查脚本。攻击者可利用该漏洞实施字典攻击，破解密码。","A flaw was found in Samba, all versions starting samba 4.5.0 before samba 4.9.15, samba 4.10.10, samba 4.11.2, in the way it handles a user password change or a new password for a samba user. The Samba Active Directory Domain Controller can be configured to use a custom script to check for password complexity. This configuration can fail to verify password complexity when non-ASCII characters are used in the password, which could lead to weak passwords being set for samba users, making it vulnerable to dictionary attacks.",UTSA-2023-001242
CVE-2019-10218,2019-11-06,medium,samba,fixed,2:4.9.5.4-1+deepin4,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 路径遍历漏洞,6.5,对路径名的限制不恰当（路径遍历）,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.11.2之前版本、4.10.10之前版本和4.9.15之前版本中存在安全漏洞。该漏洞源于Samba客户端脚本代码没有正确处理路径分隔符。远程攻击者可利用该漏洞造成该客户端访问本地路径名，而不是网络路径名。","A flaw was found in the samba client, all samba versions before samba 4.11.2, 4.10.10 and 4.9.15, where a malicious server can supply a pathname to the client with separators. This could allow the client to access files and folders outside of the SMB network pathnames. An attacker could use this vulnerability to create files outside of the current working directory using the privileges of the client user.",UTSA-2023-001243
CVE-2019-8287,2019-10-29,critical,tightvnc,fixed,1:1.3.9.1-1+dde,"['tightvncserver', 'xtightvncviewer']","X86,MIPS,ARM",UnionTech OS TightVNC 缓冲区错误漏洞,9.8,未进行输入大小检查的缓冲区拷贝（传统缓冲区溢出）,"TightVNC是一套跨平台的开源远程桌面软件。 
TightVNC 1.3.10版本中的HandleCoRREBBP宏函数存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。","TightVNC code version 1.3.10 contains global buffer overflow in HandleCoRREBBP macro function, which can potentially result code execution. This attack appear to be exploitable via network connectivity.",UTSA-2021-000079
CVE-2019-15680,2019-10-29,high,tightvnc,fixed,1:1.3.9.1-1+dde,"['tightvncserver', 'xtightvncviewer']","X86,MIPS,ARM",UnionTech OS TightVNC 代码问题漏洞,7.5,空指针解引用,"TightVNC是一套跨平台的开源远程桌面软件。 
TightVNC code 1.3.10版本中的‘HandleZlibBPP’函数中存在代码问题漏洞。攻击者可利用该漏洞造成拒绝服务。","TightVNC code version 1.3.10 contains null pointer dereference in HandleZlibBPP function, which results Denial of System (DoS). This attack appear to be exploitable via network connectivity.",UTSA-2021-000084
CVE-2019-15679,2019-10-29,critical,tightvnc,fixed,1:1.3.9.1-1+dde,"['tightvncserver', 'xtightvncviewer']","X86,MIPS,ARM",UnionTech OS TightVNC 缓冲区错误漏洞,9.8,跨界内存写,"TightVNC是一套跨平台的开源远程桌面软件。 
TightVNC 1.3.10版本中的‘InitialiseRFBConnection’函数存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。","TightVNC code version 1.3.10 contains heap buffer overflow in InitialiseRFBConnection function, which can potentially result code execution. This attack appear to be exploitable via network connectivity.",UTSA-2021-000081
CVE-2019-15678,2019-10-29,critical,tightvnc,fixed,1:1.3.9.1-1+dde,"['tightvncserver', 'xtightvncviewer']","X86,MIPS,ARM",UnionTech OS TightVNC 缓冲区错误漏洞,9.8,跨界内存写,"TightVNC是一套跨平台的开源远程桌面软件。 
TightVNC 1.3.10版本中的rfbServerCutText handler存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。","TightVNC code version 1.3.10 contains heap buffer overflow in rfbServerCutText handler, which can potentially result code execution.. This attack appear to be exploitable via network connectivity.",UTSA-2021-000080
CVE-2019-17626,2019-10-16,critical,python-reportlab,fixed,3.5.13-1+deb10u1,"['python-renderpm', 'python-renderpm-dbg', 'python-reportlab', 'python-reportlab-accel', 'python-reportlab-accel-dbg', 'python-reportlab-doc', 'python3-renderpm', 'python3-renderpm-dbg', 'python3-reportlab', 'python3-reportlab-accel', 'python3-reportlab-accel-dbg']","X86,MIPS,ARM",UnionTech OS ReportLab 安全漏洞,9.8,XML注入（XPath盲注）,"ReportLab是一款用于创建数据驱动的PDF文档和自定义矢量图形的开源引擎。 
ReportLab 3.5.26及之前版本中存在安全漏洞。远程攻击者可利用该漏洞执行代码。","ReportLab through 3.5.26 allows remote code execution because of toColor(eval(arg)) in colors.py, as demonstrated by a crafted XML document with '<span color=""' followed by arbitrary Python code.",UTSA-2023-001836
CVE-2019-17543,2019-10-13,high,lz4,fixed,1.8.3.2-1,"['liblz4-1', 'liblz4-dev', 'liblz4-tool', 'lz4']","X86,MIPS,ARM",UnionTech OS LZ4 缓冲区错误漏洞,8.1,未进行输入大小检查的缓冲区拷贝（传统缓冲区溢出）,"LZ4是一款无损压缩算法。 
LZ4 1.9.2之前版本中‘LZ4_write32’函数存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。","LZ4 before 1.9.2 has a heap-based buffer overflow in LZ4_write32 (related to LZ4_compress_destSize), affecting applications that call LZ4_compress_fast with a large input. (This issue can also lead to data corruption.) NOTE: the vendor states ""only a few specific / uncommon usages of the API are at risk.""",UTSA-2022-000058
CVE-2019-16905,2019-10-09,high,openssh,fixed,1:7.9p1.1-1+dde,"['openssh-client', 'openssh-client-udeb', 'openssh-server', 'openssh-server-udeb', 'openssh-sftp-server', 'openssh-tests', 'ssh', 'ssh-askpass-gnome']","X86,MIPS,ARM",UnionTech OS OpenSSH 输入验证错误漏洞,7.8,整数溢出或超界折返,"OpenSSH（OpenBSD Secure Shell）是OpenBSD计划组的一套用于安全访问远程计算机的连接工具。该工具是SSH协议的开源实现，支持对所有的传输进行加密，可有效阻止窃听、连接劫持以及其他网络级的攻击。 
OpenSSH 7.7版本至7.9版本和8.1之前的8.x版本中存在输入验证错误漏洞。该漏洞源于网络系统或产品未对输入的数据进行正确的验证。","OpenSSH 7.7 through 7.9 and 8.x before 8.1, when compiled with an experimental key type, has a pre-authentication integer overflow if a client or server is configured to use a crafted XMSS key. This leads to memory corruption and local code execution because of an error in the XMSS key parsing algorithm. NOTE: the XMSS implementation is considered experimental in all released OpenSSH versions, and there is no supported way to enable it when building portable OpenSSH.",UTSA-2023-002350
